web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641925366-616","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","B STRONG","https://fr.kompass.com/c/b-strong/fra085773/","B STRONG","10 RUE DE LA BRUYERE","10 RUE DE LA BRUYERE 

	                
	        14790 FONTAINE-ETOUPEFOUR","null","2021","SAS, société par actions simplifiée","null","L'entreprise B STRONG, est localisée au 10 RUE DE LA BRUYERE à Fontaine-etoupefour (14790) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 902012517 00014), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925456-646","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M LOICK LEPREVOST","https://fr.kompass.com/c/m-loick-leprevost/fra08sshl/","M LOICK LEPREVOST","14 RUE DE LA GIRAFE","14 RUE DE LA GIRAFE 

	                
	        14000 CAEN","null","2022","Profession libérale","Non renseigné","M LOICK LEPREVOST, est installé au 14 RUE DE LA GIRAFE à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2022 sous le numéro 908577695 00012, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925534-672","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","FORTERRO FRANCE","https://fr.kompass.com/c/forterro-france/fr8387619/","FORTERRO FRANCE","10 RUE ALFRED KASTLER 

	                COPROPRIETE UNICITE","10 RUE ALFRED KASTLER 

	                COPROPRIETE UNICITE 

	                
	        14000 CAEN","http://www.silog.fr","1984","SAS, société par actions simplifiée","De 20 à 49 employés","Société spécialisée dans l'édition, la conception, la commercialisation, la mise en oeuvre et la maintenance de logiciels de gestion d'entreprise. Les solutions SILOG sont appréciées pour leur forte capacité de personnalisation, aussi bien au niveau de l’interface que dans la couverture fonctionnelle qu’elles proposent. Œuvrant également dans le domaine de la formation.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925411-631","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M KEVIN RIBEIRO TEIXEIRA","https://fr.kompass.com/c/m-kevin-ribeiro-teixeira/fra08pjr3/","M KEVIN RIBEIRO TEIXEIRA","3 IMPASSE DES FLEURS","3 IMPASSE DES FLEURS 

	                
	        14690 PONT D'OUILLY","null","2009","Profession libérale","null","M KEVIN RIBEIRO TEIXEIRA, est installé au 3 IMPASSE DES FLEURS à Pont D'ouilly (14690) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009 sous le numéro 513076190 00026, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925525-669","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","IBC DIALOG, IBC","https://fr.kompass.com/c/ibc-dialog/fr9781505/","IBC DIALOG","4 RUE DE BRUXELLES","4 RUE DE BRUXELLES 

	                
	        14120 MONDEVILLE","https://www.ibc-dialog.fr","2012","SAS, société par actions simplifiée","De 10 à 19 employés","L'entreprise est spécialisée dans l'audit, conseil informatique, infogérance et hébergement en systèmes informatiques. Propose également la gestion de réseau informatique, compétence technique, aisance de communication, conseil en création de site internet etc.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925342-608","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","IOKB","https://fr.kompass.com/c/iokb/fra07wwgw/","IOKB","16 RUE DU RUET","16 RUE DU RUET 

	                
	        14880 COLLEVILLE-MONTGOMERY","null","2021","SAS, société par actions simplifiée","null","La société IOKB, est installée au 16 RUE DU RUET à Colleville-montgomery (14880) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 899726699 00015, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société IOKB est dirigée par Marc Martin (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925339-607","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","OUEST'OBJECT","https://fr.kompass.com/c/ouest-object/fra07zh33/","OUEST'OBJECT","4 RUE IRENE JOLIOT CURIE 

	                ZAC DU PLATEAU CAMPUS EFFISCIENCE","4 RUE IRENE JOLIOT CURIE 

	                ZAC DU PLATEAU CAMPUS EFFISCIENCE 

	                
	        14460 COLOMBELLES","null","2012","SAS, société par actions simplifiée","null","L'entreprise OUEST'OBJECT, est implantée au 4 RUE IRENE JOLIOT CURIE à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2012 ayant comme SIRET le numéro 752431254 00040, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925390-624","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","YUTS","https://fr.kompass.com/c/yuts/fra08srdg/","YUTS","23 RUE GEORGES BRASSENS","23 RUE GEORGES BRASSENS 

	                
	        14210 GRAINVILLE-SUR-ODON","null","2021","SAS, société par actions simplifiée","Non renseigné","La compagnie YUTS, est installée au 23 RUE GEORGES BRASSENS à Grainville-sur-odon (14210) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 908539398 00010, recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641925381-621","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M CHRISTOPHER LORILLU","https://fr.kompass.com/c/m-christopher-lorillu/fra08s37f/","M CHRISTOPHER LORILLU","6 RUE DE LA MER","6 RUE DE LA MER 

	                
	        14530 LUC-SUR-MER","null","2021","Profession libérale","Non renseigné","M CHRISTOPHER LORILLU, est installé au 6 RUE DE LA MER à Luc-sur-mer (14530) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021(SIRET : 908314917 00018), recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641925540-674","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","ALTILOG","https://fr.kompass.com/c/altilog/fr8387520/","ALTILOG","17 RUE COMMODORE J H HALLET","17 RUE COMMODORE J H HALLET 

	                
	        14000 CAEN","https://altilog.fr","1991","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Entreprise spécialisée dans le domaine de l'informatique à savoir l'infogérance et hébergement en systèmes informatiques, gestion de réseau informatique, création de site internet, édition de logiciels de gestion dans tous les secteurs d'activité que ce soit pour la médecine, la finance etc.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925531-671","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","EASY W3","https://fr.kompass.com/c/easy-w3/fr8956678/","EASY W3","33 RUE DU POT D ETAIN","33 RUE DU POT D ETAIN 

	                
	        14000 CAEN","http://www.easyw3.fr","1998","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société EASY W3, est installée au 33 RUE DU POT D ETAIN à Caen (14000) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 1998 sous l'enregistrement 420199390 00022, recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.



La société EASY W3 est dirigée par Vincent Roger (Gérant)","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641925459-647","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","EXPERIS FRANCE","https://fr.kompass.com/c/experis-france/fr8591035/","EXPERIS FRANCE","26 AV DE THIES 

	                PERICENTRE 3","26 AV DE THIES 

	                PERICENTRE 3 

	                
	        14000 CAEN","http://www.proservia.fr","2007","SAS, société par actions simplifiée","De 0 à 9 employés","Entreprise spécialisée dans le support aux utilisateurs finaux, l’infrastructure et le workplace management. Ingénierie en informatique, en systèmes réseaux, en audit et conseil, en système d'information, assistance technique, maintenance, infogérance, administration et intégration. Accompagnement dans la transformation numérique.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925420-634","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","SAS BIKE CONCEPT","https://fr.kompass.com/c/sas-bike-concept/fra08qct6/","SAS BIKE CONCEPT","3 PL JEAN NOUZILLE","3 PL JEAN NOUZILLE 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","L'entreprise SAS BIKE CONCEPT, est localisée au 3 PL JEAN NOUZILLE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 907868665 00015, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925474-652","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TK ELEVATOR FRANCE","https://fr.kompass.com/c/tk-elevator-france/fr6086025/","TK ELEVATOR FRANCE","RUE DE LA LIBERTE 

	                ZONE ARTISANALE DE CARDONVILLE","RUE DE LA LIBERTE 

	                ZONE ARTISANALE DE CARDONVILLE 

	                
	        14740 THUE ET MUE","http://www.thyssenkrupp-ascenseurs.fr","2016","SAS, société par actions simplifiée","De 20 à 49 employés","Siège administratif de tout le groupe THYSSENKRUPP ASCENSEURS qui est en activité depuis 47 ans, spécialisée dans les travaux d'installation, la maintenance et la modernisation d'ascenseurs et d'escaliers mécaniques, portes automatiques, monte-charges pour tous bâtiments ainsi que les trottoirs roulants.","Autres travaux d'installation n.c.a. (4329B)
				Voir la classification Kompass"
"1641925375-619","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M DAMIEN ROYER","https://fr.kompass.com/c/m-damien-royer/fra08rsts/","M DAMIEN ROYER","28 BD GEORGES POMPIDOU","28 BD GEORGES POMPIDOU 

	                
	        14000 CAEN","null","2021","Profession libérale","Non renseigné","M DAMIEN ROYER, est installé au 28 BD GEORGES POMPIDOU à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021 ayant comme SIRET le numéro 908202542 00019, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925453-645","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","MONSIEUR ALEXANDRE ROOPINIA","https://fr.kompass.com/c/monsieur-alexandre-roopinia/fr3479018/","MONSIEUR ALEXANDRE ROOPINIA","73 RUE DE LA GARE","73 RUE DE LA GARE 

	                
	        14330 LE MOLAY LITTRY","null","2013","Profession libérale","De 0 à 9 employés","MONSIEUR ALEXANDRE ROOPINIA, est installé au 73 RUE DE LA GARE à Le Molay Littry (14330) dans le département du Calvados.



Cette société est une profession libérale fondée en 2013 sous le numéro 793657412 00011, recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641925351-611","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","THE FORGE","https://fr.kompass.com/c/the-forge/fra08nm2a/","THE FORGE","LE PETIT MANOIR DES FORGES, D27","LE PETIT MANOIR DES FORGES, D27 

	                
	        14910 BLONVILLE-SUR-MER","null","2021","SAS, société par actions simplifiée","null","La compagnie THE FORGE, est localisée à Blonville-sur-mer (LE PETIT MANOIR DES FORGES, D27) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 905292512 00019, recensée sous le naf : 

► Edition de logiciels système et de réseau.","Édition de logiciels système et de réseau (5829A)
				Voir la classification Kompass"
"1641925507-663","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","DESIGN' PARTNER","https://fr.kompass.com/c/design-partner/fr9194924/","DESIGN' PARTNER","LA PAPILLONNIERE 

	                VIRE","LA PAPILLONNIERE 

	                VIRE 

	                
	        14500 VIRE-NORMANDIE","https://www.designpartner.fr","1998","SAS, société par actions simplifiée","De 20 à 49 employés","Entreprise spécialiste de l'e-commerce : conception de solution e-business, audit, conseil informatique, infogérance et hébergement en systèmes informatiques, gestion de réseau informatique, création de site internet, conception graphique","Activités des agences de publicité (7311Z)
				Voir la classification Kompass"
"1641925378-620","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M VALENTIN GAUTREAU","https://fr.kompass.com/c/m-valentin-gautreau/fra08s3lp/","M VALENTIN GAUTREAU","33 RUE SAINT MARTIN","33 RUE SAINT MARTIN 

	                
	        14400 SUBLES","null","2021","Profession libérale","Non renseigné","M VALENTIN GAUTREAU, est installé au 33 RUE SAINT MARTIN à Subles (14400) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021(SIRET : 908320708 00013), recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641925423-635","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TEQUILA","https://fr.kompass.com/c/tequila/fra08rqpw/","TEQUILA","120 RUE HENRI DE REGNIER","120 RUE HENRI DE REGNIER 

	                
	        14600 HONFLEUR","null","2021","SAS, société par actions simplifiée","Non renseigné","L'entreprise TEQUILA, est localisée au 120 RUE HENRI DE REGNIER à Honfleur (14600) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 908174758 00015, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925543-675","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","KODEZEN (KODEZEN)","https://fr.kompass.com/c/kodezen/fr0855654/","KODEZEN
                                    KODEZEN","611 C RUE PAUL BOUCHEROT","611 C RUE PAUL BOUCHEROT 

	                
	        14123 IFS","https://www.kodezen.fr","2000","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","KODEZEN est une société spécialisée dans le domaine de la création, référencement et hébergement de site internet. Création de nom de domaine. Proposant des solutions et services sur mesures et adaptées dans ce secteur d'activité. Sa mission c'est d'accompagner ses clients dans la réalisation de leur projets.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925330-604","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","N-CYP","https://fr.kompass.com/c/n-cyp/fra08466j/","N-CYP","8 ALL EAST WOODHAY","8 ALL EAST WOODHAY 

	                
	        14610 COLOMBY-ANGUERNY","null","2021","SAS, société par actions simplifiée","null","La société N-CYP, est localisée au 8 ALL EAST WOODHAY à Colomby-anguerny (14610) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 901740290 00019), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925477-653","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","ORANGE","https://fr.kompass.com/c/orange/fr1083666/","ORANGE","42 RUE DES COUTURES","42 RUE DES COUTURES 

	                
	        14000 CAEN","http://www.orange.com","1991","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Recherche-développement en autres sciences physiques et naturelles (7219Z)
				Voir la classification Kompass"
"1641925516-666","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","NORMANDY INFORMATIQUE","https://fr.kompass.com/c/normandy-informatique/fr8501907/","NORMANDY INFORMATIQUE","LD LA TUILERIE","LD LA TUILERIE 

	                
	        14490 LE TRONQUAY","http://www.servicepc.fr","1982","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Forte de 37 années d'expérience, la société NORMANDY INFORMATIQUE SARL est spécialisée dans le domaine d'activité de négoce matériel, périphérique PC et compatibles assembleur PC. Proposant également de services de dépannage et formation des matériels informatiques.","Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels (4651Z)
				Voir la classification Kompass"
