web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641928342-917","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SAS PILOT'ELEVAGE","https://fr.kompass.com/c/sas-pilot-elevage/fra04s42g/","SAS PILOT'ELEVAGE","6 RUE DES ROQUEMONTS 

	                REGIONALE D'AGRICULTURE DE NORMANDIE","6 RUE DES ROQUEMONTS 

	                REGIONALE D'AGRICULTURE DE NORMANDIE 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise SAS PILOT'ELEVAGE, est localisée au 6 RUE DES ROQUEMONTS à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 842581332 00017, recensée sous le naf : 

► Programmation informatique.



La société SAS PILOT'ELEVAGE est dirigée par Julien Foureau (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928246-885","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","DIGITAL PROCESS TOOLS","https://fr.kompass.com/c/digital-process-tools/fra059m7m/","DIGITAL PROCESS TOOLS","RTE D'ARROMANCHES","RTE D'ARROMANCHES 

	                
	        14960 MEUVAINES","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie DIGITAL PROCESS TOOLS, est installée à Meuvaines (RTE D'ARROMANCHES) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019(SIRET : 849497904 00011), recensée sous le naf : 

► Edition de logiciels applicatifs.



La société DIGITAL PROCESS TOOLS est dirigée par Florian David (Président)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641928231-880","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M DAVID DARNET","https://fr.kompass.com/c/m-david-darnet/fra055c7c/","M DAVID DARNET","80 B RUE CAPONIERE","80 B RUE CAPONIERE 

	                
	        14000 CAEN","null","2019","Profession libérale","De 0 à 9 employés","M DAVID DARNET, est installé au 80 B RUE CAPONIERE à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2019(SIRET : 848220539 00011), recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928147-852","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","BLACK LAB","https://fr.kompass.com/c/black-lab/fra04xltv/","BLACK LAB","19 RUE VAL ES DUNES","19 RUE VAL ES DUNES 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie BLACK LAB, est localisée au 19 RUE VAL ES DUNES à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 843974825 00013, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société BLACK LAB est dirigée par Hector Mikolajczak (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928186-865","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M PACOME PERRICHOT","https://fr.kompass.com/c/m-pacome-perrichot/fra04raj4/","M PACOME PERRICHOT","6 CRS DU PUITS","6 CRS DU PUITS 

	                
	        14760 BRETTEVILLE-SUR-ODON","null","2018","Profession libérale","De 0 à 9 employés","M PACOME PERRICHOT, est installé au 6 CRS DU PUITS à Bretteville-sur-odon (14760) dans le département du Calvados.



Cette société est une profession libérale fondée en 2018(SIRET : 842313553 00021), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928309-906","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","PACK RESEAU","https://fr.kompass.com/c/pack-reseau/fra065fh1/","PACK RESEAU","11 RUE EUGENE BOUDIN","11 RUE EUGENE BOUDIN 

	                
	        14360 TROUVILLE-SUR-MER","null","2019","SAS, société par actions simplifiée","null","La société PACK RESEAU, est installée au 11 RUE EUGENE BOUDIN à Trouville-sur-mer (14360) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 879821684 00013, recensée sous le naf : 

► Programmation informatique.



La société PACK RESEAU est dirigée par Frederic Dupuis (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928213-874","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","AB CREATION","https://fr.kompass.com/c/ab-creation/fra055rx0/","AB CREATION","14 RUE PAUL DELMET","14 RUE PAUL DELMET 

	                
	        14860 BAVENT","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie AB CREATION, est implantée au 14 RUE PAUL DELMET à Bavent (14860) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 848306767 00023, recensée sous le naf : 

► Programmation informatique.



La société AB CREATION est dirigée par Anthony Benaiche (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928345-918","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M DYLAN FRANCOIS","https://fr.kompass.com/c/m-dylan-francois/fra05986q/","M DYLAN FRANCOIS","3 PL VAUQUELIN","3 PL VAUQUELIN 

	                
	        14130 PONT L'EVEQUE","null","2019","Artisan-commerçant","De 0 à 9 employés","L'entreprise M DYLAN FRANCOIS, est implantée au 3 PL VAUQUELIN à Pont L'eveque (14130) dans le département du Calvados.



Cet artisan-commerçant fondé en 2019 sous l'enregistrement 849391388 00014, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928348-919","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","EGERSEC  CONSULTING","https://fr.kompass.com/c/egersec-consulting/fra06axh2/","EGERSEC  CONSULTING","31 RUE DU PONT CEL","31 RUE DU PONT CEL 

	                
	        14110 CONDE-EN-NORMANDIE","null","2020","SAS, société par actions simplifiée","null","La société EGERSEC CONSULTING, est implantée au 31 RUE DU PONT CEL à Conde-en-normandie (14110) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020 ayant comme SIRET le numéro 881516124 00024, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société EGERSEC CONSULTING est dirigée par Emmanuel Gross (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928165-858","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","FORLABS","https://fr.kompass.com/c/forlabs/fra03qx0q/","FORLABS","12 RUE FERDINAND BUISSON","12 RUE FERDINAND BUISSON 

	                
	        14280 SAINT-CONTEST","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise FORLABS, est localisée au 12 RUE FERDINAND BUISSON à Saint-contest (14280) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 838874873 00022), recensée sous le naf : 

► Programmation informatique.



La société FORLABS est dirigée par Gilles Robert (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928168-859","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","ACCESS-MAN","https://fr.kompass.com/c/access-man/fra031a3b/","ACCESS-MAN","11 HAM DE NAVARRE CHICHEBOVILLE","11 HAM DE NAVARRE CHICHEBOVILLE 

	                
	        14370 MOULT-CHICHEBOVILLE","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise ACCESS-MAN, est installée au 11 HAM DE NAVARRE CHICHEBOVILLE à Moult-chicheboville (14370) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous l'enregistrement 832790232 00017, recensée sous le naf : 

► Programmation informatique.



La société ACCESS-MAN est dirigée par Georges Lamy Au Rousseau (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928138-849","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M PIERRE ESNOUF","https://fr.kompass.com/c/m-pierre-esnouf/fra03nlzs/","M PIERRE ESNOUF","6 RUE DU PONT SAINT JACQUES","6 RUE DU PONT SAINT JACQUES 

	                
	        14000 CAEN","null","2009","Profession libérale","De 0 à 9 employés","M PIERRE ESNOUF, est installé au 6 RUE DU PONT SAINT JACQUES à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009(SIRET : 528224348 00029), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928240-883","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","ALOSAR GROUP","https://fr.kompass.com/c/alosar-group/fra0581av/","ALOSAR GROUP","8 RUE DES BLEUETS","8 RUE DES BLEUETS 

	                
	        14400 SAINT-VIGOR-LE-GRAND","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie ALOSAR GROUP, est installée au 8 RUE DES BLEUETS à Saint-vigor-le-grand (14400) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 849028410 00017, recensée sous le naf : 

► Edition de logiciels système et de réseau.



La société ALOSAR GROUP est dirigée par Maxence Levaillant (Président)","Édition de logiciels système et de réseau (5829A)
				Voir la classification Kompass"
"1641928327-912","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","PRODOLOG","https://fr.kompass.com/c/prodolog/fra066979/","PRODOLOG","5 RUE LOUIS BRAILLE","5 RUE LOUIS BRAILLE 

	                
	        14500 VIRE-NORMANDIE","null","2019","SAS, société par actions simplifiée","null","La compagnie PRODOLOG, est installée au 5 RUE LOUIS BRAILLE à Vire-normandie (14500) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019(SIRET : 879821494 00017), recensée sous le naf : 

► Programmation informatique.



La société PRODOLOG est dirigée par Jérémy Prat (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928129-846","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","PRAGMATIC","https://fr.kompass.com/c/pragmatic/fra02vwtc/","PRAGMATIC","35 ESPA JEAN MANTELET","35 ESPA JEAN MANTELET 

	                
	        14123 CORMELLES-LE-ROYAL","null","2005","SAS, société par actions simplifiée","De 0 à 9 employés","La société PRAGMATIC, est localisée au 35 ESPA JEAN MANTELET à Cormelles-le-royal (14123) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2005 sous l'enregistrement 483425773 00056, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société PRAGMATIC est dirigée par Emmanuel Mace (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928180-863","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M JEREMY DHERSIN","https://fr.kompass.com/c/m-jeremy-dhersin/fra03vl3c/","M JEREMY DHERSIN","1 RUE CLAUDE MONET 

	                MEZIDON CANON","1 RUE CLAUDE MONET 

	                MEZIDON CANON 

	                
	        14270 MEZIDON VALLEE D'AUGE","null","2009","Artisan-commerçant","De 0 à 9 employés","L'entreprise M JEREMY DHERSIN, est localisée au 1 RUE CLAUDE MONET à Mezidon Vallee D'auge (14270) dans le département du Calvados.



Cet artisan-commerçant fondé en 2009 sous l'enregistrement 513266601 00022, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928270-893","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SEBINFO.FR","https://fr.kompass.com/c/sebinfo-fr/fra04qz2q/","SEBINFO.FR","16 A RUE DES ECOLES","16 A RUE DES ECOLES 

	                
	        14540 SOLIERS","null","2018","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie SEBINFO.FR, est installée au 16 A RUE DES ECOLES à Soliers (14540) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2018 ayant comme SIRET le numéro 842206245 00016, recensée sous le naf : 

► Programmation informatique.



La société SEBINFO.FR est dirigée par Sébastien Leroux (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928360-923","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","DEV & CLIC","https://fr.kompass.com/c/dev-clic/fra05c8wn/","DEV & CLIC","6 RUE LEOPOLD SEDAR SENGHOR 

	                6-8","6 RUE LEOPOLD SEDAR SENGHOR 

	                6-8 

	                
	        14460 COLOMBELLES","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise DEV & CLIC, est installée au 6 RUE LEOPOLD SEDAR SENGHOR à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous l'enregistrement 843453218 00029, recensée sous le naf : 

► Programmation informatique.



La société DEV & CLIC est dirigée par Vincent Peschet (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928252-887","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M MATTHIEU MERCIER","https://fr.kompass.com/c/m-matthieu-mercier/fra06l000/","M MATTHIEU MERCIER","7 RUE DES GENS D ARMES","7 RUE DES GENS D ARMES 

	                
	        14000 CAEN","null","2020","Profession libérale","null","M MATTHIEU MERCIER, est installé au 7 RUE DES GENS D ARMES à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2020 sous l'enregistrement 883996951 00017, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928357-922","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M ABDELHAMID BAKHTA","https://fr.kompass.com/c/m-abdelhamid-bakhta/fra056ww1/","M ABDELHAMID BAKHTA","2 IMPASSE DES PEUPLIERS","2 IMPASSE DES PEUPLIERS 

	                
	        14400 SOMMERVIEU","null","2019","Profession libérale","De 0 à 9 employés","M ABDELHAMID BAKHTA, est installé au 2 IMPASSE DES PEUPLIERS à Sommervieu (14400) dans le département du Calvados.



Cette société est une profession libérale fondée en 2019 sous le numéro 848686903 00016, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928273-894","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","VALNAUD CONSEIL","https://fr.kompass.com/c/valnaud-conseil/fra051vw3/","VALNAUD CONSEIL","8 RUE GRANGE DENIS","8 RUE GRANGE DENIS 

	                
	        14830 LANGRUNE-SUR-MER","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie VALNAUD CONSEIL, est implantée au 8 RUE GRANGE DENIS à Langrune-sur-mer (14830) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 845024306 00019, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société VALNAUD CONSEIL est dirigée par Denis Valnaud (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928291-900","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SOLUTIONS PHARMA","https://fr.kompass.com/c/solutions-pharma/fra058js9/","SOLUTIONS PHARMA","34 RUE ARISTIDE BRIAND","34 RUE ARISTIDE BRIAND 

	                
	        14700 FALAISE","null","2019","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société SOLUTIONS PHARMA, est implantée au 34 RUE ARISTIDE BRIAND à Falaise (14700) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2019 sous le numéro 849187638 00010, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société SOLUTIONS PHARMA est dirigée par André-Paul Viel (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928318-909","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","G2 EDITION","https://fr.kompass.com/c/g2-edition/fra05dgcn/","G2 EDITION","8 RUE LEOPOLD SEDAR SENGHOR 

	                FORUM DIGITAL -","8 RUE LEOPOLD SEDAR SENGHOR 

	                FORUM DIGITAL - 

	                
	        14460 COLOMBELLES","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La société G2 EDITION, est installée au 8 RUE LEOPOLD SEDAR SENGHOR à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 850669292 00011, recensée sous le naf : 

► Portails Internet.



La société G2 EDITION est dirigée par Jacky Giang (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928183-864","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","GESOFT-RESTO","https://fr.kompass.com/c/gesoft-resto/fra03sct7/","GESOFT-RESTO","CHE DU MOULIN","CHE DU MOULIN 

	                
	        14130 SAINT-MARTIN-AUX-CHARTRAINS","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société GESOFT-RESTO, est installée à Saint-martin-aux-chartrains (CHE DU MOULIN) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 ayant comme SIRET le numéro 839369998 00019, recensée sous le naf : 

► Edition de logiciels applicatifs.



La société GESOFT-RESTO est dirigée par Pierre Brule (Président)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641928222-877","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","OSI SANTE FRANCE","https://fr.kompass.com/c/osi-sante-france/fra03w2gw/","OSI SANTE FRANCE","8 RUE DES COMPAGNONS","8 RUE DES COMPAGNONS 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise OSI SANTE FRANCE, est implantée au 8 RUE DES COMPAGNONS à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 840329452 00022), recensée sous le naf : 

► Programmation informatique.



La société OSI SANTE FRANCE est dirigée par Sorin Ciocea (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928195-868","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","NETSKISS","https://fr.kompass.com/c/netskiss/fr8591786/","NETSKISS","58 AV PIERRE BERTHELOT","58 AV PIERRE BERTHELOT 

	                
	        14000 CAEN","null","1997","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise NETSKISS, est localisée au 58 AV PIERRE BERTHELOT à Caen (14000) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 1997 sous l'enregistrement 414015776 00035, recensée sous le naf : 

► Programmation informatique.



La société NETSKISS est dirigée par Ludovic Massonnet (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928339-916","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M ALEXANDRE AUDAM","https://fr.kompass.com/c/m-alexandre-audam/fra0566f9/","M ALEXANDRE AUDAM","8 RUE HENRI BECQUEREL 

	                ZA LA FOSSETTE","8 RUE HENRI BECQUEREL 

	                ZA LA FOSSETTE 

	                
	        14440 DOUVRES-LA-DELIVRANDE","null","2013","Artisan-commerçant","De 0 à 9 employés","L'entreprise M ALEXANDRE AUDAM, est implantée au 8 RUE HENRI BECQUEREL à Douvres-la-delivrande (14440) dans le département du Calvados.



Cet artisan-commerçant fondé en 2013 ayant comme SIRET le numéro 793421033 00051, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928276-895","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M MATTHIEU HARTEMANN","https://fr.kompass.com/c/m-matthieu-hartemann/fra0757hn/","M MATTHIEU HARTEMANN","24 BD PIERRE CORNEILLE","24 BD PIERRE CORNEILLE 

	                
	        14123 IFS","null","2020","Artisan-commerçant","null","L'entreprise M MATTHIEU HARTEMANN, est implantée au 24 BD PIERRE CORNEILLE à Ifs (14123) dans le département du Calvados.



Cet artisan-commerçant fondé en 2020 ayant comme SIRET le numéro 890833387 00016, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
