web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641925156-575","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","IDACTIS","https://fr.kompass.com/c/idactis/fr1011177/","IDACTIS","LE HERILS","LE HERILS 

	                
	        14400 MAISONS","http://www.idactis.com","2006","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise IDACTIS, est localisée à Maisons (LE HERILS) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2006 sous l'enregistrement 490312089 00017, recensée sous le naf : 

► Edition de logiciels applicatifs.



La société IDACTIS est dirigée par Philippe Bourel (Gérant)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925036-535","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","COMMUNIC INTERNET NETWORKS SOLUTIONS, CINS","https://fr.kompass.com/c/communic-internet-networks-solutions/fr0988705/","COMMUNIC INTERNET NETWORKS SOLUTIONS","9 RUE RAYMONDE BAIL 

	                IMMEUBLE RES PUBLICA","9 RUE RAYMONDE BAIL 

	                IMMEUBLE RES PUBLICA 

	                
	        14000 CAEN","http://www.cins.fr","2005","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'établissement CINS (COMMUNIC INTERNET NETWORKS SOLUTIONS) est implanté à CAEN. Depuis plusieurs années, il est spécialisé dans la création de site internet. L'entreprise oeuvre également l'édition des logiciels, progiciels, de systèmes d'exploitation (Windows, Linux, UNIX)  pour les sites internet.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925183-584","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","SARL OREP (Orep)","https://fr.kompass.com/c/sarl-orep/fr8540938/","SARL OREP
                                    Orep","ZONE TERTIAIRE BAYEUX INTERCOM","ZONE TERTIAIRE BAYEUX INTERCOM 

	                
	        14400 NONANT","http://www.orepeditions.com","1989","Société à responsabilité limitée (sans autre indication)","De 10 à 19 employés","Entreprise spécialisée dans le domaine de l'édition de livres sur la patrimoine Normand. Elle propose également la création de sites internet, la création et l'élaboration de tous supports de communication : identité visuelle, logotype, charte graphique, plaquette, journal, brochure, dépliant, affiche, catalogue, mailing, PLV, stand, signalétique...","Activités des agences de publicité (7311Z)
				Voir la classification Kompass"
"1641925013-527","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","COMCIM","https://fr.kompass.com/c/comcim/fr0018155/","COMCIM","LA TUILERIE","LA TUILERIE 

	                
	        14290 COURTONNE-LES-DEUX-EGLISES","null","1991","SAS, société par actions simplifiée","De 0 à 9 employés","La société COMCIM, est localisée à Courtonne-les-deux-eglises (LA TUILERIE) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 1991 sous le numéro 384167235 00025, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société COMCIM est dirigée par Bernard Hagege (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925085-551","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","EURL WEEZY","https://fr.kompass.com/c/eurl-weezy/fr9058500/","EURL WEEZY","33 RUE DU MAJOR BILL MILLS","33 RUE DU MAJOR BILL MILLS 

	                
	        14810 MERVILLE-FRANCEVILLE-PLAGE","null","2009","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise EURL WEEZY, est implantée au 33 RUE DU MAJOR BILL MILLS à Merville-franceville-plage (14810) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2009(SIRET : 519111025 00044), recensée sous le naf : 

► Programmation informatique.



La société EURL WEEZY est dirigée par Anthony Gerbaud (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925057-542","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","BUROLOGIC","https://fr.kompass.com/c/burologic/fr5960566/","BUROLOGIC","9 LONGUE VUE DES ASTRONOMES 

	                ZAC DE LONG COURS","9 LONGUE VUE DES ASTRONOMES 

	                ZAC DE LONG COURS 

	                
	        14111 LOUVIGNY","http://www.groupe-sbs.fr","2005","SAS, société par actions simplifiée","De 10 à 19 employés","BUROLOGIC implanté à LOUVIGNY est spécialisé dans la commercialisation des gammes de produits Xerox, concessionnaire exclusif. Distribution d'imprimantes et de multifonctions pour les impressions grand format. Commercialisation de consommables, des équipements bureautique et informatique.","Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau (4666Z)
				Voir la classification Kompass"
"1641925006-525","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","ICEOSOFT","https://fr.kompass.com/c/iceosoft/fr6662324/","ICEOSOFT","LE SAUT BENARD","LE SAUT BENARD 

	                
	        14400 CROUAY","null","2010","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise ICEOSOFT, est localisée à Crouay (LE SAUT BENARD) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2010(SIRET : 519837900 00017), recensée sous le naf : 

► Programmation informatique.



La société ICEOSOFT est dirigée par Eric Slupski (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925138-569","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","MEDGICGROUP","https://fr.kompass.com/c/medgicgroup/fr3192651/","MEDGICGROUP","15 AV PIERRE MENDES FRANCE","15 AV PIERRE MENDES FRANCE 

	                
	        14000 CAEN","https://medgicnet.com","2009","SAS, société par actions simplifiée","De 20 à 49 employés","Implantée à Caen, la société est spécialisée dans l'édition de solution de gestion en ligne pour le centre médico-social. La société propose une large gamme de solutions telles que les dossiers médical en ligne, suivi détaillé des plaies, planification de protocoles, agenda, gestion administrative,...","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925021-530","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","STAR NAV, STAR NAV (STARNAV)","https://fr.kompass.com/c/star-nav/fr4776857/","STAR NAV
                                    STARNAV","HAM DE NAVARRE","HAM DE NAVARRE 

	                
	        14370 MOULT-CHICHEBOVILLE","http://www.starnav.fr","2007","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Extraction d'informations géométriques des images. Traitement d'image, développement des système d'interface homme machine sans contact basées sur les mouvements de la tête, propose des solutions dans le domaine de la navigation astrale, réglages d'armes, etc...","Recherche-développement en autres sciences physiques et naturelles (7219Z)
				Voir la classification Kompass"
"1641925015-528","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","ALTISAAS (ALTICAP)","https://fr.kompass.com/c/altisaas/fr0548046/","ALTISAAS
                                    ALTICAP","15 AV PIERRE MENDES FRANCE","15 AV PIERRE MENDES FRANCE 

	                
	        14000 CAEN","null","2013","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise ALTISAAS, est implantée au 15 AV PIERRE MENDES FRANCE à Caen (14000) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2013 sous le numéro 791374663 00023, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société ALTISAAS est dirigée par Hubert Nolais (Directeur général)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925030-533","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","EVAMED","https://fr.kompass.com/c/evamed/fr3839945/","EVAMED","1240 RUE LEON FOUCAULT","1240 RUE LEON FOUCAULT 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","http://www.evamed.fr","2005","SAS, société par actions simplifiée","De 0 à 9 employés","Société de recherche clinique (CRO), créée en 2005, implantée à Herouville Saint Clair, la société Evamed est une équipe d'experts et de passionnés du dispositif médical et est spécialisée dans le domaine des études cliniques en ligne et suivis dans la conception d'outils informatiques pour l'aide à la réalisation d'études cliniques et l'édition de logiciels en ligne d'analyse d'image de gestion de bases de données dynamiques et de fouille de données et statistiques ainsi que la gestion globale d'une étude clinique sur tout type de dispositif médical.","Autres activités de soutien aux entreprises n.c.a. (8299Z)
				Voir la classification Kompass"
"1641925027-532","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","BAZANDO","https://fr.kompass.com/c/bazando/fr1147394/","BAZANDO","2 RUE JEAN PERRIN","2 RUE JEAN PERRIN 

	                
	        14460 COLOMBELLES","null","2007","SAS, société par actions simplifiée","De 20 à 49 employés","Société de service informatique pour tous prestations de : développement, adaptation, test et prise en charge de logiciels, conception de programmes sur la base des instructions des utilisateurs, la modification et la configuration d'une application existante pour la rendre opérationnelle dans l'environnement informatique du client, la conception de la structure et du contenu et l'écriture des programmes informatiques nécessaires à la création et à l'implantation de logiciels systèmes et réseaux pages web.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925069-546","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","YOUSIGN","https://fr.kompass.com/c/yousign/fr3646040/","YOUSIGN","8 ALL HENRI PIGIS","8 ALL HENRI PIGIS 

	                
	        14000 CAEN","http://www.yousign.com/fr-fr","2013","SAS, société par actions simplifiée","De 10 à 19 employés","Entreprise en activité depuis maintenant 6 ans, située dans le département 14, la solution de signature électronique Yousign aide à connecter des entreprises et leurs clients, partenaires et employés pour dynamiser leur business. Yousign permet à des milliers d'entreprises en Europe de faire valider leurs accords.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925171-580","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","DISTRIBUT MAINTENANCE BLANCHE ANQUETIL, DMBA (Distribution Maintenance Blanche Anquetil)","https://fr.kompass.com/c/distribut-maintenance-blanche-anquetil/fr8380393/","DISTRIBUT MAINTENANCE BLANCHE ANQUETIL
                                    Distribution Maintenance Blanche Anquetil","5 RUE DU 8 JUIN 1944","5 RUE DU 8 JUIN 1944 

	                
	        14740 THUE ET MUE","http://www.dmba.fr","1988","SAS, société par actions simplifiée","De 10 à 19 employés","DMBA est une société spécialisée dans la commercialisation et la maintenance de matériels et des fournitures, consommables pour arts graphiques. Fournissant les imprimeries, les studios de photographes, les architectes et les agences de publicité.","Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers (4669B)
				Voir la classification Kompass"
"1641925189-586","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","M BENJAMIN MAILLET","https://fr.kompass.com/c/m-benjamin-maillet/fr3684499/","M BENJAMIN MAILLET","43 PL DE LA REPUBLIQUE","43 PL DE LA REPUBLIQUE 

	                
	        14100 LISIEUX","null","2005","Artisan-commerçant","De 0 à 9 employés","L'entreprise M BENJAMIN MAILLET, est installée au 43 PL DE LA REPUBLIQUE à Lisieux (14100) dans le département du Calvados.



Cet artisan-commerçant fondé en 2005 sous le numéro 479800112 00019, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641925225-598","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","ARA CONSULTING","https://fr.kompass.com/c/ara-consulting/fra015z0w/","ARA CONSULTING","5 IMP DES LILAS","5 IMP DES LILAS 

	                
	        14370 ARGENCES","null","2015","SAS, société par actions simplifiée","null","L'entreprise ARA CONSULTING, est installée au 5 IMP DES LILAS à Argences (14370) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2015 ayant comme SIRET le numéro 812265882 00017, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



Sa principale activité est :

Conseil aux entreprises pour les logiciels et infrastructures informatiques.

La société ARA CONSULTING est dirigée par Patrick Lefevre (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925199-589","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","DL NEGOCE","https://fr.kompass.com/c/dl-negoce/fr0935277/","DL NEGOCE","1 RUE IRENE JOLIOT CURIE","1 RUE IRENE JOLIOT CURIE 

	                
	        14460 COLOMBELLES","http://www.dlnegoce.fr","2003","SAS, société par actions simplifiée","De 50 à 99 employés","Implantée dans la ville de COLOMBELLES, en activité depuis 18 ans, DL NEGOCE est une société spécialisée dans les travaux de développement et d'édition de logiciels informatiques comme les logiciels de présence et de gestion de temps, les logiciels bureautiques, etc...","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925234-601","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","AGENCE NOUVEAU REGARD
                        
                                
	
		
		
		
		
	
Entreprise certifiée","https://fr.kompass.com/c/agence-nouveau-regard/fr5068316/","AGENCE NOUVEAU REGARD","9 RUE JEAN BAPTISTE COLBERT","Membre depuis + 8 ans","http://www.nouveau-regard.fr","1982","Société à responsabilité limitée (sans autre indication)","8 employés","L’agence Nouveau regard est une agence de communication spécialisée dans le marketing relationnel, en communication opérationnelle, en stratégie et en création pour les opérations de communication pour la conception et la mise en œuvre des solutions pertinentes pour la valorisation des savoir-faire travaillant avec les entreprises, collectivités, institutions, associations....","Activités des agences de publicité (7311Z)
				Voir la classification Kompass"
"1641925154-574","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","LEGAVOX","https://fr.kompass.com/c/legavox/fr6154648/","LEGAVOX","9 RUE LEOPOLD SEDAR SENGHOR","9 RUE LEOPOLD SEDAR SENGHOR 

	                
	        14460 COLOMBELLES","https://www.legavox.fr","2009","SAS, société par actions simplifiée","De 0 à 9 employés","La société LEGAVOX se situe à Colombelles. L'établissement est spécialisé dans le domaine de supports en informatique tels que la création de blog juridique sur différent sujet et autre. Les prestations sont à destination des professionnels ainsi que des particuliers.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641925114-561","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","MOMENTTECH","https://fr.kompass.com/c/momenttech/fra025htc/","MOMENTTECH","14 RUE ALFRED KASTLER","14 RUE ALFRED KASTLER 

	                
	        14000 CAEN","https://mmtt.fr","2016","SAS, société par actions simplifiée","De 20 à 49 employés","L'entreprise est spécialisée dans les domaines de l’intelligence artificielle et de la téléphonie sur IP. Proposant des prestations dans la conception et développement de logiciels de traitement d'image, traitement de la voix ou du langage naturel, ainsi que de la solution de téléphonie VoIP proposée en marque blanche aux opérateurs alternatifs.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925078-549","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","IGEOS","https://fr.kompass.com/c/igeos/fr1242408/","IGEOS","9 RUE CHARLES TELLIER 

	                ZA HENRI SPRIET","9 RUE CHARLES TELLIER 

	                ZA HENRI SPRIET 

	                
	        14120 MONDEVILLE","null","2013","Société à responsabilité limitée (sans autre indication)","De 10 à 19 employés","L'entreprise IGEOS, est implantée au 9 RUE CHARLES TELLIER à Mondeville (14120) dans le département du Calvados.



Cette PME est une société à responsabilité limitée (SARL) fondée en 2013(SIRET : 798607115 00010), recensée sous le naf : 

► Programmation informatique.



La société IGEOS est dirigée par Bertrand Bidard (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925216-595","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","ADCIS","https://fr.kompass.com/c/adcis/fr0293407/","ADCIS","3 RUE MARTIN LUTHER KING","3 RUE MARTIN LUTHER KING 

	                
	        14280 SAINT-CONTEST","http://www.adcis.net","1995","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","La société est spécialisée dans le domaine de la réalisation, la conception et le développement d'une suite logicielle pour le traitement et l'analyse d'image pour la recherche et l'industrie et d'applications logicielles d'analyse d'image sur cahier des charges.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925000-523","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/","AMETHYSTE","https://fr.kompass.com/c/amethyste/fr2426150/","AMETHYSTE","1 CHE DES FREMONTS 

	                LA HUNIERE","1 CHE DES FREMONTS 

	                LA HUNIERE 

	                
	        14360 TROUVILLE-SUR-MER","http://www.amethyste.fr","1990","SAS, société par actions simplifiée","De 0 à 9 employés","La société AMETHYSTE est implantée à PARIS dans le 9ème arrondissement. Depuis plusieurs années, elle est spécialisée dans l'édition de logiciel informatique dans le secteur industriel. L'entreprise oeuvre également dans le développement et commercialisation des outils d’aide à la décision destinés à la maîtrise des risques en environnement industriel et est également spécialisées dans le développement et la mise en place de solutions métiers à forte valeur ajoutée.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
