web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641930627-1230","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M CEDRIC LE COADOU","https://fr.kompass.com/c/m-cedric-le-coadou/fra03gkvj/","M CEDRIC LE COADOU","19 RUE DU GOULET","19 RUE DU GOULET 

	                
	        14970 SAINT AUBIN D'ARQUENAY","null","1999","Profession libérale","De 0 à 9 employés","M CEDRIC LE COADOU, est installé au 19 RUE DU GOULET à Saint Aubin D'arquenay (14970) dans le département du Calvados.



Cette société est une profession libérale fondée en 1999 sous l'enregistrement 424293264 00034, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930582-1215","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MBI CONSEIL","https://fr.kompass.com/c/mbi-conseil/fr3436232/","MBI CONSEIL","8 RUE DE LION SUR MER","8 RUE DE LION SUR MER 

	                
	        14440 CRESSERONS","http://mbiconseil.wix.com/portage-salarial","2013","SAS, société par actions simplifiée","De 0 à 9 employés","la société Normande de portage salarial à taille humaineTout savoir sur le portage salarial
Le ""portage salarial"" permet à des travailleurs indépendants de conserver leur autonomie tout en bénéficiant du statut de salarié et de ses avantages.
Il met en oeuvre 3 intervenants : le consultant-salarié A , l'entreprise cliente B, ainsi qu'une société de portage C (MBI Conseil). 

 Nous établissons l'ensemble des engagements contractuels entre le salarié , la société cliente et la société de portage (MbiConseil), ainsi que les formalités liées à l'embauche du salarié- Nous facturons le client pour chaque période prestée (au minimum chaque mois) ,


 Nous établissons chaque fin de mois le ""compte salarié"" (décompte des sommes percues et reversées), le bulletin de salaire, et le paiement du salaire,- Nous établissons les déclarations sociales et règlement des cotisations auprès de l'ensemble des caisses et organismes sociaux (Sécu, Pôle emploi, Caisses de retraite, prévoyance, muteuelles...)


 Nous établissons, en fin de contrat , l'ensemble des documents et formalités obligatoires (certificat de travail, attestation Pôle-emploi, solde de tout compte ...)
La société MBI CONSEIL, est localisée au 8 RUE DE LION SUR MER à Cresserons (14440) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2013 sous le numéro 793412453 00011, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société MBI CONSEIL est dirigée par Marie-Helene BADIALI (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930543-1202","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","APHYLIA TECHNOLOGIES","https://fr.kompass.com/c/aphylia-technologies/fr3125412/","APHYLIA TECHNOLOGIES","12 LES JARDINS SAINT LOUP","12 LES JARDINS SAINT LOUP 

	                
	        14400 SAINT-LOUP-HORS","null","2012","SAS, société par actions simplifiée","De 0 à 9 employés","La société APHYLIA TECHNOLOGIES, est installée au 12 LES JARDINS SAINT LOUP à Saint-loup-hors (14400) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2012 sous l'enregistrement 792555054 00024, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société APHYLIA TECHNOLOGIES est dirigée par Chi Ngo (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930576-1213","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M BENJAMIN CESTRE","https://fr.kompass.com/c/m-benjamin-cestre/fr9502467/","M BENJAMIN CESTRE","30 RUE SIR ALEXANDER FLEMING","30 RUE SIR ALEXANDER FLEMING 

	                
	        14000 CAEN","null","2012","Profession libérale","De 0 à 9 employés","M BENJAMIN CESTRE, est installé au 30 RUE SIR ALEXANDER FLEMING à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2012 ayant comme SIRET le numéro 752775403 00021, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930624-1229","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M PIERRE HUNOUT","https://fr.kompass.com/c/m-pierre-hunout/fra00q1ix/","M PIERRE HUNOUT","4 AV DES ECOLES","4 AV DES ECOLES 

	                
	        14460 COLOMBELLES","null","2013","Profession libérale","De 0 à 9 employés","M PIERRE HUNOUT, est installé au 4 AV DES ECOLES à Colombelles (14460) dans le département du Calvados.



Cette société est une profession libérale fondée en 2013(SIRET : 797523651 00025), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930660-1241","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M DOMINIQUE PARFAIT","https://fr.kompass.com/c/m-dominique-parfait/fra00dg6z/","M DOMINIQUE PARFAIT","106 RUE DE VERDUN","106 RUE DE VERDUN 

	                
	        14800 DEAUVILLE","null","2007","Profession libérale","De 0 à 9 employés","M DOMINIQUE PARFAIT, est installée au 106 RUE DE VERDUN à Deauville (14800) dans le département du Calvados.



Cette société est une profession libérale fondée en 2007 ayant comme SIRET le numéro 501019780 00011, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930519-1194","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M NICOLAS TAINON","https://fr.kompass.com/c/m-nicolas-tainon/fr1559355/","M NICOLAS TAINON","31 RUE DE LA CAVE","31 RUE DE LA CAVE 

	                
	        14400 BAYEUX","null","1998","Profession libérale","De 0 à 9 employés","M NICOLAS TAINON, est installé au 31 RUE DE LA CAVE à Bayeux (14400) dans le département du Calvados.



Cette société est une profession libérale fondée en 1998 ayant comme SIRET le numéro 418738175 00045, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641930684-1249","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","TDCLIC","https://fr.kompass.com/c/tdclic/fr8115500/","TDCLIC","2 RUE JEAN PERRIN 

	                BAT PLUG N'WORK","2 RUE JEAN PERRIN 

	                BAT PLUG N'WORK 

	                
	        14460 COLOMBELLES","http://www.tdclic.com","2011","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Développement, commercialisation, maintenance de logiciels sous forme de plateforme cloud (logiciels en tant que service)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930666-1243","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","ZERO1 FR","https://fr.kompass.com/c/zero1-fr/fra02jlqp/","ZERO1 FR","26 AV DE THIES","26 AV DE THIES 

	                
	        14000 CAEN","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La société ZERO1 FR, est installée au 26 AV DE THIES à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous le numéro 827964156 00018, recensée sous le naf : 

► Autres activités de télécommunication.



La société ZERO1 FR est dirigée par Marc FLESCHEN (Président)","Autres activités de télécommunication (6190Z)
				Voir la classification Kompass"
"1641930609-1224","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","BHSC INFORMATIQUE","https://fr.kompass.com/c/bhsc-informatique/fr8077170/","BHSC INFORMATIQUE","65 RUE JOSEPH PHILIPPON","65 RUE JOSEPH PHILIPPON 

	                
	        14000 CAEN","null","2011","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise BHSC INFORMATIQUE, est implantée au 65 RUE JOSEPH PHILIPPON à Caen (14000) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2011(SIRET : 530106137 00017), recensée sous le naf : 

► Programmation informatique.



La société BHSC INFORMATIQUE est dirigée par Bertrand Hotot (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930513-1192","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MONSIEUR FREDERIC DUVAL","https://fr.kompass.com/c/monsieur-frederic-duval/fr2295095/","MONSIEUR FREDERIC DUVAL","164 AVENUE JEAN JAURES","164 AVENUE JEAN JAURES 

	                
	        14270 MEZIDON VALLEE D'AUGE","null","2007","Profession libérale","De 0 à 9 employés","MONSIEUR FREDERIC DUVAL, est installé au 164 AVENUE JEAN JAURES à Mezidon Vallee D'auge (14270) dans le département du Calvados.



Cette société est une profession libérale fondée en 2007 sous le numéro 504542291 00019, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930471-1178","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","ASSISTANCE INFORMATIQUE REPARATION PC, AIR PC DRIVE","https://fr.kompass.com/c/assistance-informatique-reparation-pc/fra00y2tw/","ASSISTANCE INFORMATIQUE REPARATION PC","75 RTE DE PARIS","75 RTE DE PARIS 

	                
	        14630 CAGNY","null","2015","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Achat / vente de matières premières, secondaires, de produits réhabilités et de tous produits neufs et d'occasion. La récupération et la collecte de tout produit et déchet d'équipement électrique, électronique et informatique en vue de les recycler.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930663-1242","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M PASCAL POMMIER","https://fr.kompass.com/c/m-pascal-pommier/fr3943331/","M PASCAL POMMIER","3 ALL OCTOPUS GARDEN","3 ALL OCTOPUS GARDEN 

	                
	        14700 FALAISE","null","2006","Artisan-commerçant","De 0 à 9 employés","L'entreprise M PASCAL POMMIER, est localisée au 3 ALL OCTOPUS GARDEN à Falaise (14700) dans le département du Calvados.



Cet artisan-commerçant fondé en 2006 ayant comme SIRET le numéro 487452658 00015, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930465-1176","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MME GUENAELLE DEZOBRY (GD SOLUTIONS)","https://fr.kompass.com/c/mme-guenaelle-dezobry/fr7804472/","MME GUENAELLE DEZOBRY
                                    GD SOLUTIONS","LA BRECHE LONGUET","LA BRECHE LONGUET 

	                
	        14430 VICTOT-PONTFOL","null","2005","Profession libérale","De 0 à 9 employés","MME GUENAELLE DEZOBRY, est installée à Victot-pontfol (LA BRECHE LONGUET) dans le département du Calvados.



Cette société est une profession libérale fondée en 2005 sous l'enregistrement 480873561 00025, recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641930585-1216","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M FREDERIC DEROEUX (DINOCLIC-INFORMATIQUE)","https://fr.kompass.com/c/m-frederic-deroeux/fr5304691/","M FREDERIC DEROEUX
                                    DINOCLIC-INFORMATIQUE","1225 CHE BLANDIN 

	                5 DOMAINE DU LIEU BLANDIN","1225 CHE BLANDIN 

	                5 DOMAINE DU LIEU BLANDIN 

	                
	        14640 AUBERVILLE","null","2008","Artisan-commerçant","De 0 à 9 employés","L'entreprise M FREDERIC DEROEUX, est localisée au 1225 CHE BLANDIN à Auberville (14640) dans le département du Calvados.



Cet artisan-commerçant fondé en 2008(SIRET : 502288608 00032), est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930651-1238","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","INVICTI","https://fr.kompass.com/c/invicti/fra00s80p/","INVICTI","210 RUE DE L AVENIR","210 RUE DE L AVENIR 

	                
	        14790 VERSON","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","La société INVICTI, est installée au 210 RUE DE L AVENIR à Verson (14790) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2014(SIRET : 807775200 00015), recensée sous le naf : 

► Programmation informatique.



La société INVICTI est dirigée par Nicolas Fodor (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930603-1222","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MONSIEUR BAPTISTE PATEY","https://fr.kompass.com/c/monsieur-baptiste-patey/fra0214aj/","MONSIEUR BAPTISTE PATEY","5 PL DE LA REPUBLIQUE","5 PL DE LA REPUBLIQUE 

	                
	        14370 ARGENCES","null","2016","Profession libérale","De 0 à 9 employés","MONSIEUR BAPTISTE PATEY, est installé au 5 PL DE LA REPUBLIQUE à Argences (14370) dans le département du Calvados.



Cette société est une profession libérale fondée en 2016(SIRET : 821420288 00010), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930516-1193","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M THOMAS TINARD","https://fr.kompass.com/c/m-thomas-tinard/fr6389426/","M THOMAS TINARD","21 AV DE VERDUN 

	                21-23","21 AV DE VERDUN 

	                21-23 

	                
	        14000 CAEN","null","2004","Profession libérale","De 0 à 9 employés","M THOMAS TINARD, est installé au 21 AV DE VERDUN à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2004(SIRET : 478381692 00035), recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641930528-1197","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M SIMON LARUE","https://fr.kompass.com/c/m-simon-larue/fra00f6em/","M SIMON LARUE","13 RUE DES ALOUETTES","13 RUE DES ALOUETTES 

	                
	        14000 CAEN","null","2009","Profession libérale","De 0 à 9 employés","M SIMON LARUE, est installé au 13 RUE DES ALOUETTES à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009(SIRET : 512684663 00010), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930567-1210","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MME MARIE-HELENE CHAFFRAIX","https://fr.kompass.com/c/mme-marie-helene-chaffraix/fr3170589/","MME MARIE-HELENE CHAFFRAIX","8 RUE DE LION SUR MER","8 RUE DE LION SUR MER 

	                
	        14440 CRESSERONS","null","2001","Profession libérale","De 0 à 9 employés","MME MARIE-HELENE CHAFFRAIX, est installée au 8 RUE DE LION SUR MER à Cresserons (14440) dans le département du Calvados.



Cette société est une profession libérale fondée en 2001(SIRET : 440486561 00010), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930522-1195","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","WEST SILICON (GLASSWORKS FRANCE)","https://fr.kompass.com/c/west-silicon/fr4083299/","WEST SILICON
                                    GLASSWORKS FRANCE","29 RTE DE CAEN","29 RTE DE CAEN 

	                
	        14250 HOTTOT-LES-BAGUES","null","2006","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société WEST SILICON, est localisée au 29 RTE DE CAEN à Hottot-les-bagues (14250) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2006 ayant comme SIRET le numéro 490150331 00018, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société WEST SILICON est dirigée par Helen Apsley (Conjoint-collaborateur)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930600-1221","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","UNION PORTUAIRE CAENNAISE, UPC","https://fr.kompass.com/c/union-portuaire-caennaise/fr2697180/","UNION PORTUAIRE CAENNAISE","RUE DU CANAL 

	                ZONE PORTUAIRE","RUE DU CANAL 

	                ZONE PORTUAIRE 

	                
	        14550 BLAINVILLE-SUR-ORNE","null","2011","Association déclarée","De 0 à 9 employés","L'Association UNION PORTUAIRE CAENNAISE(UPC) est installée à Blainville-sur-orne (RUE DU CANAL) dans le département du Calvados.



Cette association loi 1901 ou assimilé fondée en 2011 ayant comme SIRET le numéro 531149995 00015, recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641930498-1187","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","MONSIEUR THOMAS HENNEBERT","https://fr.kompass.com/c/monsieur-thomas-hennebert/fra00jlbh/","MONSIEUR THOMAS HENNEBERT","LIEU DIT LES 3 MONTEAUX","LIEU DIT LES 3 MONTEAUX 

	                
	        14210 TROIS MONTS","null","2010","Profession libérale","De 0 à 9 employés","MONSIEUR THOMAS HENNEBERT, est installé à Trois Monts (LIEU DIT LES 3 MONTEAUX) dans le département du Calvados.



Cette société est une profession libérale fondée en 2010 sous l'enregistrement 528105042 00030, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641930564-1209","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","M FREDERIC LEVILLAIN","https://fr.kompass.com/c/m-frederic-levillain/fr6290257/","M FREDERIC LEVILLAIN","17 RTE DE SAINTE CROIX","17 RTE DE SAINTE CROIX 

	                
	        14470 GRAYE-SUR-MER","null","2002","Artisan-commerçant","De 0 à 9 employés","L'entreprise M FREDERIC LEVILLAIN, est installée au 17 RTE DE SAINTE CROIX à Graye-sur-mer (14470) dans le département du Calvados.



Cet artisan-commerçant fondé en 2002 sous l'enregistrement 450657689 00037, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930621-1228","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-9/","VILLEDIEU COMMUNICATION","https://fr.kompass.com/c/villedieu-communication/fr3689693/","VILLEDIEU COMMUNICATION","CHE DE LA PASSARDIERE","CHE DE LA PASSARDIERE 

	                
	        14350 SOULEUVRE EN BOCAGE","null","2004","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société VILLEDIEU COMMUNICATION, est implantée à Souleuvre En Bocage (CHE DE LA PASSARDIERE) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2004 sous l'enregistrement 479917650 00018, recensée sous le naf : 

► Programmation informatique.



La société VILLEDIEU COMMUNICATION est dirigée par Damien Villedieu (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
